unique_id,full_name,electoral_district,category_declaration,income_category,income_description,income_value,income_value_clean,taxes_value,,property_category,property_description,property_location,property_date,property_legal,deposits_description,deposits_value,deposits_value_clean,other_financial_category,other_financial_description,other_financial_euros,other_financial_clean,vehicles_date,vehicles_description,other_nocat_description,other_nocat_value,debt_institution,debt_date,debt_amount,debt_amount_remain,debt_other,comments
Josémaríaespejo-Saavedraconesa,JOSE MARIA ESPEJO-SAAVEDRA CONESA,,deudas,,,,,,,,,,,,,,,,,,,,,,,Préstamo hipotecario para adquisición de vivienda concedido por Caixabank,40346,"106,099.00",71145.00,,
Ismaelcortésgómez,ISMAEL CORTÉS GÓMEZ,TARRAGONA,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Diputado en el Congreso,,0,,,,,,,,,,,,,,,,,,,,,,,,
Ismaelcortésgómez,ISMAEL CORTÉS GÓMEZ,,cantidad pagada por irpf,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,
Ismaelcortésgómez,ISMAEL CORTÉS GÓMEZ,,depositos,,,,,,,,,,,,,"6,500.00 €",6500.00,,,,,,,,,,,,,,
Ismaelcortésgómez,ISMAEL CORTÉS GÓMEZ,,deudas,,,,,,,,,,,,,,,,,,,,,,,Préstamo personal,2019,"7,996.00",5500.00,,
Pedroquevedoiturbe,PEDRO QUEVEDO ITURBE,LAS PALMAS,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",SALARIO DEL AYUNTAMIENTO DE LAS PAlMAS DE GRAN CANARIAS COMO CONCEJAL DE GOBIERNO,3421.52,3421.52,,,,,,,,,,,,,,,,,,,,,,,,
Pedroquevedoiturbe,PEDRO QUEVEDO ITURBE,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",TRIENIOS DEL SERVICIO CANARIO DE SAlUD,331.49,331.49,,,,,,,,,,,,,,,,,,,,,,,,
Pedroquevedoiturbe,PEDRO QUEVEDO ITURBE,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación","EMPRESA MIXTA AGUAS LAS PAlMAS, DIETAS DE ASISTENCIA Al CONSEJO DE ADMINISTRACiÓN ",400 euros/sesión,400,,,,,,,,,,,,,,,,,,,,,,,,
Pedroquevedoiturbe,PEDRO QUEVEDO ITURBE,,rentas,"Intereses o rendimientos de cuentas, depósitos y activos financieros",,6.41,6.41,,,,,,,,,,,,,,,,,,,,,,,,
Pedroquevedoiturbe,PEDRO QUEVEDO ITURBE,,cantidad pagada por irpf,,,,,18326.17,,,,,,,,,,,,,,,,,,,,,,,
Pedroquevedoiturbe,PEDRO QUEVEDO ITURBE,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PISO,LAS PALMAS DE GRAN CANARIA,1/10/1998,PLENO DOMINIO COMPRAVENTA,,,,,,,,,,,,,,,,,
Pedroquevedoiturbe,PEDRO QUEVEDO ITURBE,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PLAZA DE GARAJE,LAS PALMAS DE GRAN CANARIA,1/10/1998,PLENO DOMINIO COMPRAVENTA,,,,,,,,,,,,,,,,,
Pedroquevedoiturbe,PEDRO QUEVEDO ITURBE,,depositos,,,,,,,,,,,,CUENTA CORRIENTE,"79,405.70 €",79405.70,,,,,,,,,,,,,,
Pedroquevedoiturbe,PEDRO QUEVEDO ITURBE,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ",34 ACCIONES SANTANDER 123,135.07,135.07,,,,,,,,,,
Pedroquevedoiturbe,PEDRO QUEVEDO ITURBE,,vehículos,,,,,,,,,,,,,,,,,,,1/7/2008,TURISMO CITROEN C5 EXCLUSIVE 2-0 I,,,,,,,,
Pedroquevedoiturbe,PEDRO QUEVEDO ITURBE,,otros,,,,,,,,,,,,,,,,,,,,,PLAN DE PENSIONES CONSOLIDADO,852316,,,,,,
Belénhoyojuliá,BELÉN HOYO JULIÁ,VALENCIA,cantidad pagada por irpf,,,,,22849.97,,,,,,,,,,,,,,,,,,,,,,,
Belénhoyojuliá,BELÉN HOYO JULIÁ,,depositos,,,,,,,,,,,,CUENTAS CORRIENTES,"19,400.00 €",19400.00,,,,,,,,,,,,,,
Belénhoyojuliá,BELÉN HOYO JULIÁ,,vehículos,,,,,,,,,,,,,,,,,,,2019,INFINITI FX,,,,,,,,
Beatrizjiménezlinuesa,BEATRIZ JIMÉNEZ LINUESA,CUENCA,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",SUELDO - Maestra en Junta de comunidades de Castilla- La Mancha,19015.58,19015.58,,,,,,,,,,,,,,,,,,,,,,,,
Beatrizjiménezlinuesa,BEATRIZ JIMÉNEZ LINUESA,,cantidad pagada por irpf,,,,,2319.46,,,,,,,,,,,,,,,,,,,,,,,
Beatrizjiménezlinuesa,BEATRIZ JIMÉNEZ LINUESA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,VIVIENDA,PORTILLA (CUENCA),16/9/2015,PLENO DOMINIO DONACiÓN COMPREVENTA,,,,,,,,,,,,,,,,,
Beatrizjiménezlinuesa,BEATRIZ JIMÉNEZ LINUESA,,depositos,,,,,,,,,,,,BBVA CUENTA AHORRO SABADELL CUENTA EXPANSiÓN SABADELL CUENTA EXPANSiÓN,6.160 2.604 7.091 60,15915.00,,,,,,,,,,,,,,
Beatrizjiménezlinuesa,BEATRIZ JIMÉNEZ LINUESA,,deudas,,,,,,,,,,,,,,,,,,,,,,,HIPOTECA,43796,"75,270.00",75270.00,,
Genísboadellaesteve,GENIS BOADELLA ESTEVE,BARCELONA,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",ACTIVIDAD EN BOADELLA ESTEVE ADVOCATS,42626.42,42626.42,,,,,,,,,,,,,,,,,,,,,,,,
Genísboadellaesteve,GENIS BOADELLA ESTEVE,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",AYUNTAMIENTO DE BARCELONA,9500,9500,,,,,,,,,,,,,,,,,,,,,,,,
Genísboadellaesteve,GENIS BOADELLA ESTEVE,,cantidad pagada por irpf,,,,,4467.88,,,,,,,,,,,,,,,,,,,,,,,
Genísboadellaesteve,GENIS BOADELLA ESTEVE,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PISO,Barcelona,28/11/2012,PROPIEDAD COMPRAVENTA,,,,,,,,,,,,,,,,,
Genísboadellaesteve,GENIS BOADELLA ESTEVE,,depositos,,,,,,,,,,,,CUENTAS A LA VISTA,"12,315.98 €",12315.98,,,,,,,,,,,,,,
Genísboadellaesteve,GENIS BOADELLA ESTEVE,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados  De depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ","3000 títulos en BOADELLA ESTEVE ADVOCATS, SLU que no cotiza en bolsa",3000,3000.00,,,,,,,,,,
Genísboadellaesteve,GENIS BOADELLA ESTEVE,,vehículos,,,,,,,,,,,,,,,,,,,20/8/2010,"MOTO, BMW, F800ST, 800cc ",,,,,,,,
Genísboadellaesteve,GENIS BOADELLA ESTEVE,,deudas,,,,,,,,,,,,,,,,,,,,,,,PRESTAMO HIPOTECARIO,41241,"249,600.00",204373.62,,
Maríavalentinamartínezferro,VALENTINA MARTINEZ FERRO,LA CORUÑA,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Salario bruto (Renta 2018),61816.4,61816.4,,,,,,,,,,,,,,,,,,,,,,,,
Maríavalentinamartínezferro,VALENTINA MARTINEZ FERRO,,rentas,"Intereses o rendimientos de cuentas, depósitos y activos financieros",Cuenta ING,1.12,1.12,,,,,,,,,,,,,,,,,,,,,,,,
Maríavalentinamartínezferro,VALENTINA MARTINEZ FERRO,,cantidad pagada por irpf,,,,,16010.70,,,,,,,,,,,,,,,,,,,,,,,
Maríavalentinamartínezferro,VALENTINA MARTINEZ FERRO,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,APARTAMENTO,MADRID,12 de abril de 2019,Propiedad 100% Compraventa,,,,,,,,,,,,,,,,,
Maríavalentinamartínezferro,VALENTINA MARTINEZ FERRO,,depositos,,,,,,,,,,,,CUENTA CORRIENTE,"3,669.37 €",3669.37,,,,,,,,,,,,,,
Maríavalentinamartínezferro,VALENTINA MARTINEZ FERRO,,vehículos,,,,,,,,,,,,,,,,,,,23/11/2007,Mercedes Clase A,,,,,,,,
Maríavalentinamartínezferro,VALENTINA MARTINEZ FERRO,,vehículos,,,,,,,,,,,,,,,,,,,25/4/2012,Piaggio Liberty 125,,,,,,,,
Maríavalentinamartínezferro,VALENTINA MARTINEZ FERRO,,deudas,,,,,,,,,,,,,,,,,,,,,,,Hipoteca en Kutxabank,,"320,000.00",314882.93,,
Martamartínllaguno,MARTIN MARTÍN LLAGUNO,ALICANTE,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",RENDIMIENTOS DE TRABAJO,5009.32,5009.32,,,,,,,,,,,,,,,,,,,,,,,,
Martamartínllaguno,MARTIN MARTÍN LLAGUNO,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",RENDIMIENTOS DE TRABAJO,54585,54585,,,,,,,,,,,,,,,,,,,,,,,,
Martamartínllaguno,MARTIN MARTÍN LLAGUNO,,rentas,"Intereses o rendimientos de cuentas, depósitos y activos financieros",Intereses por rendimiento de cuentas bancarias,75.88,75.88,,,,,,,,,,,,,,,,,,,,,,,,
Martamartínllaguno,MARTIN MARTÍN LLAGUNO,,rentas,OTRAS rentas o percepciones de cualquier clase,Arrendamiento de vivienda,,0,,,,,,,,,,,,,,,,,,,,,,,,
Martamartínllaguno,MARTIN MARTÍN LLAGUNO,,cantidad pagada por irpf,,,,,22563.34,,,,,,,,,,,,,,,,,,,,,,,
Martamartínllaguno,MARTIN MARTÍN LLAGUNO,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Vivienda con plaza de garaje y trastero,Alicante,38708,Pleno dominio Compraventa,,,,,,,,,,,,,,,,,
Martamartínllaguno,MARTIN MARTÍN LLAGUNO,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Vivienda con plaza de garaje,Alicante,2/10/2014,Pleno dominio Compraventa,,,,,,,,,,,,,,,,,
Martamartínllaguno,MARTIN MARTÍN LLAGUNO,,depositos,,,,,,,,,,,,Cuenta corriente Cuenta corriente Cuenta corriente Cuenta depósito,"144,600.00 €",144600.00,,,,,,,,,,,,,,
Martamartínllaguno,MARTIN MARTÍN LLAGUNO,,vehículos,,,,,,,,,,,,,,,,,,,14/8/2007,VOlVO V50 1.8 MOMENTUM (125 CV) PLATA METALIZADO FECHA MATRICULACiÓN 30 NOV 200,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,ALICANTE,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Sueldo Letrado Tribunal de Justicia de la Unión Europea (exento de tributación nacional),162695.88,162695.88,,,,,,,,,,,,,,,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Trienios/complemento antigüedad Catedrático Universidad de Sevilla,5268.69,5268.69,,,,,,,,,,,,,,,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,rentas,"Dividendos y participación en beneficios de sociedades, comunidades o entidades de cualquier clase ",C.P. explotación hotelera Dividendos acciones,"4481,77 2,41",4484.18,,,,,,,,,,,,,,,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,rentas,"Intereses o rendimientos de cuentas, depósitos y activos financieros",Transmisión derechos suscripción preferente Rendimiento cuentas corrientes,"0,20 0,10",0.3,,,,,,,,,,,,,,,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,cantidad pagada por irpf,,,,,115.05,,,,,,,,,,,,,,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PISO PISO,MADRID MADRID,1989  1998,"50% pleno dominio. Compraventa. Pleno dominio. Comprav""",,,,,,,,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PISO 2 ESTUDIOS,MADRID MADRID,2005 2005 Y 2006,"50% pleno dominio. Her 50% pleno dominio.Her"" (25%) y comprav"" (25%).",,,,,,,,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,LOCAL COMERCIAL LOCAL COMERCIAL,,1989 2005,"50% pleno dominio. Compraventa. 50% pleno dominio. Her""",,,,,,,,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PLAZA APARCAMIENTO PLAZA APARCAMIENTO PLAZA APARCAMIENTO,MADRID MADRID,"2005, 2006 Y 2007","50% pleno dominio (herencia, compraventa y herencia). ",,,,,,,,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,ESTUDIO,MADRID MADRID MADRID,2005 Y 2007,50% pleno dominio. Herencia (25%) y liq· pro indiviso (25%).,,,,,,,,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PISO,LA CORUÑA,2018,50% pleno dominio. Compraventa,,,,,,,,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza rústica,FINCA RÚSTICA,HUELVA,2013,Pleno dominio. Compraventa.,,,,,,,,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,depositos,,,,,,,,,,,,Cuentas corrientes y financieras,"440,223.09 €",440223.09,,,,,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ","Participación en Sociedad de estudios jurídicos José María Sánchez y abogados asociados, S.L.P. ",275350.15,275350.15,,,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,vehículos,,,,,,,,,,,,,,,,,,,1994,Lincoln Mark VIII,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,vehículos,,,,,,,,,,,,,,,,,,,20/3/2023,Toyota Avensis SW,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,vehículos,,,,,,,,,,,,,,,,,,,20/7/2023,Fiat Punto,,,,,,,,
Josémaríasánchezgarcía,JOSÉ MARÍA SÁNCHEZ GARCÍA,,vehículos,,,,,,,,,,,,,,,,,,,2018,Subaru Impreza,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,ISLAS BALEARES,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Diputado. Parlament de les lIIes Balears.,61617.51,61617.51,,,,,,,,,,,,,,,,,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,rentas,"Intereses o rendimientos de cuentas, depósitos y activos financieros","Intereses cuentas corrientes Intereses préstamo Miguel Ángel Jerez, S.L. ","232,55 484,8",717.35,,,,,,,,,,,,,,,,,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,rentas,OTRAS rentas o percepciones de cualquier clase,Comercialización Vivienda Turística. Estancias Turísticas Vacacionales.,14475.28,14475.28,,,,,,,,,,,,,,,,,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,rentas,OTRAS rentas o percepciones de cualquier clase,Arrendamiento Local Comercial. Restaurante.,7866.67,7866.67,,,,,,,,,,,,,,,,,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,rentas,OTRAS rentas o percepciones de cualquier clase,Dietas - Indemnización Pernocta y Kilometraje. Parlament IlIes Balears.,12663.13,12663.13,,,,,,,,,,,,,,,,,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,cantidad pagada por irpf,,,,,24902.18,,,,,,,,,,,,,,,,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Local Comercial destinado a restaurante.,Santa Eularia d'es Riu. Ibiza. Islas Baleares.,7 de Octubre de 1993,100% en propiedad. Herencia,,,,,,,,,,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Vivienda plurifamiliar (Residencia habitual),Santa Eularia d'es Riu. Ibiza. Islas Baleares.,20 de mayo de 2009,50% en propiedad. Compraventa,,,,,,,,,,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,Plaza de aparcamiento y trastero.,Santa Eularia d'es Riu. Ibiza. Islas Baleares.,20 de mayo de 2009,50% en propiedad. Compraventa,,,,,,,,,,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza rústica,Finca Rústica con vivienda unifamiliar aislada. Finca:9.000-10.000 m2 aprox. Vivienda: 350 m2.,Santa Eularia d'es Riu. Ibiza. Baleares.,,100% en propiedad. Herencia,,,,,,,,,,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,bienes patrimoniales,,,,,,,"Bienes inmuebles propiedad de una sociedad, comunidad o entidad que no cotiza en Bolsa y de la que el declarante tiene acciones o participaciones. ","Bienes industriales en local comercial. Miguel Angel Jerez, S.L. (CIF: B-07933070)",Santa Eularia d'es Riu. Ibiza. Baleares.,,100% acciones en propiedad. Herencia y compraventa,,,,,,,,,,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,depositos,,,,,,,,,,,,Cuentas corrientes (A fecha 8 de diciembre de 2019),"10,490.77 €",10490.77,,,,,,,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,otros bienes o derechos,,,,,,,,,,,,,,,"Deuda pública, obligaciones, bonos, certificados d e depósito, pagarés, y demás valores equivalentes. Acciones y participaciones en todo tipo de sociedades, entidades con valor económico y cooperativas. ","Miguel Ángel Jerez, S.L. ",3006,3006.00,,,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,vehículos,,,,,,,,,,,,,,,,,,,20/9/2023,Audi A4. Avant 2.0. Diesel,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,vehículos,,,,,,,,,,,,,,,,,,,20/4/2023,Embarcación Quicksilver Walkaround,,,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,otros,,,,,,,,,,,,,,,,,,,,,Plan de Pensiones. 843- Duero Equilibrio.,537586,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,otros,,,,,,,,,,,,,,,,,,,,,Plan Universal de Previsión Social. Mutualidad de la Abogacía.,2631366,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,otros,,,,,,,,,,,,,,,,,,,,,Plan de Ahorro Ticket. Axa Seguros.,249902,,,,,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,deudas,,,,,,,,,,,,,,,,,,,,,,,Crédito Hipotecario. Hipoteca Adquisición de Vivienda.,40167,"99,500.00",67.98,,
Miguelángeljerezjuan,MIGUEL ANGEL JEREZ JUAN,,deudas,,,,,,,,,,,,,,,,,,,,,,,Préstamo Personal.,,"80,000.00",2.75,,
Inéssabanésnadal,INÉS SABANÉS NADAL,MADRID,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Percepción salarial neta,93075.01,93075.01,,,,,,,,,,,,,,,,,,,,,,,,
Inéssabanésnadal,INÉS SABANÉS NADAL,,cantidad pagada por irpf,,,,,27278.93,,,,,,,,,,,,,,,,,,,,,,,
Inéssabanésnadal,INÉS SABANÉS NADAL,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PISO,MADRID,1/11/1993,50% Pleno dominio 50% Valor Catrastal119.159,,,,,,,,,,,,,,,,,
Inéssabanésnadal,INÉS SABANÉS NADAL,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza rústica,Solarl Vivienda No habitable,Cubells (Lleida),1/8/2015,Pleno Dominio 50% Valor Catastral 17.353,,,,,,,,,,,,,,,,,
Inéssabanésnadal,INÉS SABANÉS NADAL,,depositos,,,,,,,,,,,,Cuenta corriente Depósito Cuenta Ahorro,3000 51.000,54000.00,,,,,,,,,,,,,,
Inéssabanésnadal,INÉS SABANÉS NADAL,,vehículos,,,,,,,,,,,,,,,,,,,1/2/2016,Peugeot 308 Ganaciales 50%,,,,,,,,
Inéssabanésnadal,INÉS SABANÉS NADAL,,deudas,,,,,,,,,,,,,,,,,,,,,,,Crédi to hipotecario,41770,"50,000.00",20659.00,,
Javiersánchezserna,SÁNCHEZ SERNA JAVIER,MURCIA,cantidad pagada por irpf,,,,,14754.10,,,,,,,,,,,,,,,,,,,,,,,
Javiersánchezserna,SÁNCHEZ SERNA JAVIER,,depositos,,,,,,,,,,,,CUENTA TRIODOS BANK,"92,000.00 €",92000.00,,,,,,,,,,,,,,
Javiersánchezserna,SÁNCHEZ SERNA JAVIER,,vehículos,,,,,,,,,,,,,,,,,,,20/12/2023,FORO FOCUS,,,,,,,,
Albertogarzónespinosa,ALBERTO GARZÓN ESPINOSA,MÁLAGA,rentas,"Percepciones netas de tipo salarial, sueldos, honorarios, aranceles y otras retribuciones, cualquiera que sea su denominación",Derechos editoriales,1994.23,1994.23,,,,,,,,,,,,,,,,,,,,,,,,
Albertogarzónespinosa,ALBERTO GARZÓN ESPINOSA,,rentas,"Intereses o rendimientos de cuentas, depósitos y activos financieros",CUENTA CORRIENTE TRIODOS-BANCA ÉTICA,0.39,0.39,,,,,,,,,,,,,,,,,,,,,,,,
Albertogarzónespinosa,ALBERTO GARZÓN ESPINOSA,,rentas,OTRAS rentas o percepciones de cualquier clase,"MANCOMUNIDAD URBANBIZACI6N PROPIEDAD 0,05% ",46.24,46.24,,,,,,,,,,,,,,,,,,,,,,,,
Albertogarzónespinosa,ALBERTO GARZÓN ESPINOSA,,cantidad pagada por irpf,,,,,27666.74,,,,,,,,,,,,,,,,,,,,,,,
Albertogarzónespinosa,ALBERTO GARZÓN ESPINOSA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,"PISO RESIDENCIAL Valor Catastral: 87.529,02 € ",RIVAS VACIAMADRID (MADRID),2018,Propiedad al 50%,,,,,,,,,,,,,,,,,
Albertogarzónespinosa,ALBERTO GARZÓN ESPINOSA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,"PISO RESIDENCIAL Valor Catastral: 85.723,30 € ",RINCÓN DE LA VICTORIA (MÁLAGA),2014,Propiedad al 25% Herencia,,,,,,,,,,,,,,,,,
Albertogarzónespinosa,ALBERTO GARZÓN ESPINOSA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,PISO RESIDENCIAL Valor Catastral: 73.733 €,RINCÓN DE LA VICTORIA (MÁLAGA),2014,Propiedad al 50% Herencia,,,,,,,,,,,,,,,,,
Albertogarzónespinosa,ALBERTO GARZÓN ESPINOSA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,"GARAJE RESIDENCIAL Valor Catastral: 4.172,99 €",RINCÓN DE LA VICTORIA (MÁLAGA),2014,Propiedad al 25% Herencia,,,,,,,,,,,,,,,,,
Albertogarzónespinosa,ALBERTO GARZÓN ESPINOSA,,depositos,,,,,,,,,,,,CUENTAS CORRIENTES Y DE AHORRO,"17,000.00 €",17000.00,,,,,,,,,,,,,,
Albertogarzónespinosa,ALBERTO GARZÓN ESPINOSA,,deudas,,,,,,,,,,,,,,,,,,,,,,,PRÉSTAMO HIPOTE CARIO - BANKIA,43221,"164,000.00",157208.83,,
Joanbaldovíroda,JOAN BALDOCVÍ RODA,VALENCIA,cantidad pagada por irpf,,,,,15705.00,,,,,,,,,,,,,,,,,,,,,,,
Joanbaldovíroda,JOAN BALDOCVÍ RODA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,VIVIENDA,VALENCIA,1992,GANANCIAL COMPRAVENTA 50%,,,,,,,,,,,,,,,,,
Joanbaldovíroda,JOAN BALDOCVÍ RODA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,VIVIENDA,VALENCIA,2014,GANANCIAL COMPRAVENTA 50%,,,,,,,,,,,,,,,,,
Joanbaldovíroda,JOAN BALDOCVÍ RODA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza urbana,TRASTERO,VALENCIA,2007,HERENCIA COMPRAVENTA GANANCIAL 41%,,,,,,,,,,,,,,,,,
Joanbaldovíroda,JOAN BALDOCVÍ RODA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza rústica,CAMPOS NARANJOS/ARROZ,VALENCIA,2007,GANANCIAL HERENCIA COMPRAVENTA 41%,,,,,,,,,,,,,,,,,
Joanbaldovíroda,JOAN BALDOCVÍ RODA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza rústica,CAMPO ARROZ,VALENCIA,2007,HERENCIA 16'6%,,,,,,,,,,,,,,,,,
Joanbaldovíroda,JOAN BALDOCVÍ RODA,,bienes patrimoniales,,,,,,,Bienes Inmuebles de naturaleza rústica,CAMPO ARROZ,VALENCIA,2015,HERENCIA 50%,,,,,,,,,,,,,,,,,
Joanbaldovíroda,JOAN BALDOCVÍ RODA,,depositos,,,,,,,,,,,,Cuentas corrientes en diferentes entidades bancarias,"113,356.00 €",113356.00,,,,,,,,,,,,,,
Joanbaldovíroda,JOAN BALDOCVÍ RODA,,vehículos,,,,,,,,,,,,,,,,,,,2014,"COCHE DACIA ""DOCKER"" ",,,,,,,,
